"ID_Venta","ID_Producto","Fecha","Zip","Unidades","Ingreso","Pais.x","Producto","Categoria","Segmento","Fabricante","Estado","Pais.y"
1336,2269,"6/10/2015","R3B",1,4188.87,"Canada","Aliqui RS-02","Rural","Select","Aliqui","Manitoba","Canada"
1337,977,"6/10/2015","R2W",1,6299.37,"Canada","Natura UC-40","Urban","Convenience","Natura","Manitoba","Canada"
1338,674,"6/10/2015","M6G",1,8189.37,"Canada","Maximus UC-39","Urban","Convenience","VanArsdel","Ontario","Canada"
1339,548,"5/15/2015","M4E",1,6236.37,"Canada","Maximus UC-13","Urban","Convenience","VanArsdel","Ontario","Canada"
1340,1129,"3/22/2015","H1G",1,5543.37,"Canada","Pirum UM-06","Urban","Moderation","Pirum","Quebec","Canada"
1341,1180,"3/22/2015","L5N",2,12472.74,"Canada","Pirum UE-16","Urban","Extreme","Pirum","Ontario","Canada"
1342,438,"3/23/2015","L4Y",1,11969.37,"Canada","Maximus UM-43","Urban","Moderation","VanArsdel","Ontario","Canada"
1343,1959,"3/23/2015","M4X",1,944.37,"Canada","Currus RP-34","Rural","Productivity","Currus","Ontario","Canada"
1344,995,"3/26/2015","R3R",1,7181.37,"Canada","Natura UC-58","Urban","Convenience","Natura","Manitoba","Canada"
1345,907,"3/27/2015","L5R",1,7307.37,"Canada","Natura UE-16","Urban","Extreme","Natura","Ontario","Canada"
1346,977,"3/27/2015","M5X",1,6047.37,"Canada","Natura UC-40","Urban","Convenience","Natura","Ontario","Canada"
1347,2332,"3/27/2015","L5N",1,5858.37,"Canada","Aliqui UE-06","Urban","Extreme","Aliqui","Ontario","Canada"
1348,659,"5/16/2015","H1G",1,17639.37,"Canada","Maximus UC-24","Urban","Convenience","VanArsdel","Quebec","Canada"
1349,2084,"4/28/2015","M5P",1,8252.37,"Canada","Currus UC-19","Urban","Convenience","Currus","Ontario","Canada"
1350,487,"4/28/2015","M6H",1,13229.37,"Canada","Maximus UM-92","Urban","Moderation","VanArsdel","Ontario","Canada"
1351,993,"4/28/2015","R3V",2,9007.74,"Canada","Natura UC-56","Urban","Convenience","Natura","Manitoba","Canada"
1352,1180,"4/29/2015","L5P",1,6173.37,"Canada","Pirum UE-16","Urban","Extreme","Pirum","Ontario","Canada"
1353,1175,"6/15/2015","M6G",1,7811.37,"Canada","Pirum UE-11","Urban","Extreme","Pirum","Ontario","Canada"
1354,2331,"6/15/2015","L5T",1,7868.7,"Canada","Aliqui UE-05","Urban","Extreme","Aliqui","Ontario","Canada"
1355,2055,"6/16/2015","M7Y",1,7874.37,"Canada","Currus UE-15","Urban","Extreme","Currus","Ontario","Canada"
1356,926,"6/16/2015","R3V",1,6803.37,"Canada","Natura UE-35","Urban","Extreme","Natura","Manitoba","Canada"
1357,945,"6/16/2015","R3T",1,8189.37,"Canada","Natura UC-08","Urban","Convenience","Natura","Manitoba","Canada"
1358,26,"6/28/2015","L5G",1,9292.5,"Canada","Abbas MA-26","Mix","All Season","Abbas","Ontario","Canada"
1359,1077,"6/28/2015","M4E",1,4220.37,"Canada","Pirum RP-23","Rural","Productivity","Pirum","Ontario","Canada"
1360,1809,"4/25/2015","L5R",1,2771.37,"Canada","Pomum YY-04","Youth","Youth","Pomum","Ontario","Canada"
1361,520,"4/25/2015","R3E",1,7367.85,"Canada","Maximus UE-08","Urban","Extreme","VanArsdel","Manitoba","Canada"
1362,1077,"4/26/2015","M4N",1,4220.37,"Canada","Pirum RP-23","Rural","Productivity","Pirum","Ontario","Canada"
1363,590,"4/26/2015","R3C",1,10709.37,"Canada","Maximus UC-55","Urban","Convenience","VanArsdel","Manitoba","Canada"
1364,1115,"4/26/2015","M6H",1,4409.37,"Canada","Pirum RS-03","Rural","Select","Pirum","Ontario","Canada"
1365,1114,"4/26/2015","M4N",1,2204.37,"Canada","Pirum RS-02","Rural","Select","Pirum","Ontario","Canada"
1366,1114,"4/26/2015","M7Y",1,2424.87,"Canada","Pirum RS-02","Rural","Select","Pirum","Ontario","Canada"
1367,1078,"4/26/2015","M4N",1,4220.37,"Canada","Pirum RP-24","Rural","Productivity","Pirum","Ontario","Canada"
1368,2087,"6/15/2015","M4E",1,8693.37,"Canada","Currus UC-22","Urban","Convenience","Currus","Ontario","Canada"
1369,615,"4/27/2015","K1N",1,8189.37,"Canada","Maximus UC-80","Urban","Convenience","VanArsdel","Ontario","Canada"
1370,1343,"5/24/2015","M7Y",1,4408.74,"Canada","Quibus RP-35","Rural","Productivity","Quibus","Ontario","Canada"
1371,1826,"5/24/2015","L5R",1,2645.37,"Canada","Pomum YY-21","Youth","Youth","Pomum","Ontario","Canada"
1372,1809,"5/24/2015","L5R",2,5542.74,"Canada","Pomum YY-04","Youth","Youth","Pomum","Ontario","Canada"
1373,1714,"5/20/2015","K1H",1,1259.37,"Canada","Salvus YY-25","Youth","Youth","Salvus","Ontario","Canada"
1374,1667,"5/11/2015","R3H",1,4409.37,"Canada","Quibus RS-05","Rural","Select","Quibus","Manitoba","Canada"
1375,1053,"3/4/2015","M5L",1,3527.37,"Canada","Pirum MA-11","Mix","All Season","Pirum","Ontario","Canada"
1376,1140,"3/4/2015","L5P",1,9575.37,"Canada","Pirum UM-17","Urban","Moderation","Pirum","Ontario","Canada"
1377,440,"3/5/2015","M4Y",1,19529.37,"Canada","Maximus UM-45","Urban","Moderation","VanArsdel","Ontario","Canada"
1378,2239,"3/5/2015","K1N",1,1637.37,"Canada","Aliqui RP-36","Rural","Productivity","Aliqui","Ontario","Canada"
1379,2238,"3/5/2015","K1N",1,1637.37,"Canada","Aliqui RP-35","Rural","Productivity","Aliqui","Ontario","Canada"
1380,2197,"3/5/2015","K1R",1,2865.87,"Canada","Aliqui MA-11","Mix","All Season","Aliqui","Ontario","Canada"
1381,615,"2/10/2015","M4P",1,8189.37,"Canada","Maximus UC-80","Urban","Convenience","VanArsdel","Ontario","Canada"
1382,1182,"2/10/2015","R3V",1,2708.37,"Canada","Pirum UE-18","Urban","Extreme","Pirum","Manitoba","Canada"
1383,993,"4/17/2015","R3H",1,4409.37,"Canada","Natura UC-56","Urban","Convenience","Natura","Manitoba","Canada"
1384,1145,"4/12/2015","K1R",1,4031.37,"Canada","Pirum UR-02","Urban","Regular","Pirum","Ontario","Canada"
1385,826,"4/12/2015","K1R",1,13922.37,"Canada","Natura UM-10","Urban","Moderation","Natura","Ontario","Canada"
1386,438,"4/12/2015","M5L",1,11969.37,"Canada","Maximus UM-43","Urban","Moderation","VanArsdel","Ontario","Canada"
1387,578,"4/12/2015","M7Y",1,9449.37,"Canada","Maximus UC-43","Urban","Convenience","VanArsdel","Ontario","Canada"
1388,927,"4/12/2015","L5G",1,6173.37,"Canada","Natura UE-36","Urban","Extreme","Natura","Ontario","Canada"
1389,1347,"4/12/2015","K2P",1,4156.74,"Canada","Quibus RP-39","Rural","Productivity","Quibus","Ontario","Canada"
1390,2054,"3/22/2015","H1B",1,7244.37,"Canada","Currus UE-14","Urban","Extreme","Currus","Quebec","Canada"
1391,2334,"3/22/2015","L5N",1,4592.7,"Canada","Aliqui UE-08","Urban","Extreme","Aliqui","Ontario","Canada"
1392,689,"3/22/2015","R3G",1,2516.85,"Canada","Maximus UC-54","Urban","Convenience","VanArsdel","Manitoba","Canada"
1393,778,"6/17/2015","R3G",1,1542.87,"Canada","Natura RP-66","Rural","Productivity","Natura","Manitoba","Canada"
1394,1145,"6/18/2015","M6G",1,4031.37,"Canada","Pirum UR-02","Urban","Regular","Pirum","Ontario","Canada"
1395,506,"6/18/2015","R3H",1,15560.37,"Canada","Maximus UM-11","Urban","Moderation","VanArsdel","Manitoba","Canada"
1396,2269,"6/18/2015","R3V",1,4466.7,"Canada","Aliqui RS-02","Rural","Select","Aliqui","Manitoba","Canada"
1397,491,"6/19/2015","M5P",1,10709.37,"Canada","Maximus UM-96","Urban","Moderation","VanArsdel","Ontario","Canada"
1398,415,"6/19/2015","L5P",1,10709.37,"Canada","Maximus UM-20","Urban","Moderation","VanArsdel","Ontario","Canada"
1399,2295,"6/19/2015","L5N",1,10898.37,"Canada","Aliqui UM-10","Urban","Moderation","Aliqui","Ontario","Canada"
1400,927,"6/12/2015","L5N",1,6173.37,"Canada","Natura UE-36","Urban","Extreme","Natura","Ontario","Canada"
1401,826,"6/12/2015","R3H",1,14426.37,"Canada","Natura UM-10","Urban","Moderation","Natura","Manitoba","Canada"
1402,939,"6/12/2015","L5N",1,4598.37,"Canada","Natura UC-02","Urban","Convenience","Natura","Ontario","Canada"
1403,609,"6/13/2015","H1B",1,10079.37,"Canada","Maximus UC-74","Urban","Convenience","VanArsdel","Quebec","Canada"
1404,1183,"6/14/2015","L5N",1,7275.87,"Canada","Pirum UE-19","Urban","Extreme","Pirum","Ontario","Canada"
1405,676,"6/14/2015","M6S",1,9134.37,"Canada","Maximus UC-41","Urban","Convenience","VanArsdel","Ontario","Canada"
1406,2365,"6/29/2015","R3G",1,6356.7,"Canada","Aliqui UC-13","Urban","Convenience","Aliqui","Manitoba","Canada"
1407,782,"6/30/2015","L4X",1,1303.47,"Canada","Natura RP-70","Rural","Productivity","Natura","Ontario","Canada"
1408,1009,"6/30/2015","L5T",1,1353.87,"Canada","Natura YY-10","Youth","Youth","Natura","Ontario","Canada"
1409,2091,"6/30/2015","L5N",1,2204.37,"Canada","Currus UC-26","Urban","Convenience","Currus","Ontario","Canada"
1410,2186,"6/30/2015","K1R",1,5480.37,"Canada","Victoria UC-16","Urban","Convenience","Victoria","Ontario","Canada"
1411,993,"6/30/2015","K1R",1,4598.37,"Canada","Natura UC-56","Urban","Convenience","Natura","Ontario","Canada"
1412,1171,"6/30/2015","R3E",1,4283.37,"Canada","Pirum UE-07","Urban","Extreme","Pirum","Manitoba","Canada"
